,Date,GamersGate,certainty,emphasis,GameStop PC,certainty,emphasis,GamesPlanet UK,certainty,emphasis,GamesPlanet DE,certainty,emphasis,GamesPlanet FR,certainty,emphasis,GreenMan Gaming,certainty,emphasis,Amazon,certainty,emphasis,GameFly,certainty,emphasis,Direct2Drive,certainty,emphasis,Origin PC,certainty,emphasis,Uplay PC,certainty,emphasis,FunStock Digital,certainty,emphasis
396,2015-04-30T08:26:20.000Z,59.99,True,False,59.99,True,False,57.43,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,61.82,True,True
397,2015-05-01T10:00:00.000Z,59.99,True,False,59.99,True,False,57.43,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,61.82,True,True
398,2015-05-02T10:00:00.000Z,59.99,True,False,59.99,True,False,57.43,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,61.82,True,True
399,2015-05-03T10:00:00.000Z,59.99,True,False,59.99,True,False,57.43,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,61.82,True,True
400,2015-05-04T10:00:00.000Z,59.99,True,False,59.99,True,False,57.43,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,61.82,True,True
401,2015-05-05T10:00:00.000Z,59.99,True,False,59.99,True,False,57.43,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,61.82,True,True
402,2015-05-06T10:00:00.000Z,59.99,True,False,59.99,True,False,57.43,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,59.99,True,False,59.99,True,False,61.82,True,True
403,2015-05-07T17:08:10.000Z,59.99,True,False,59.99,True,False,57.43,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,39.99,True,True,59.99,True,False,61.82,True,True
404,2015-05-08T10:00:00.000Z,59.99,True,False,59.99,True,False,57.43,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,39.99,True,True,59.99,True,False,61.82,True,True
405,2015-05-09T10:00:00.000Z,59.99,True,False,59.99,True,False,57.43,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,39.99,True,True,59.99,True,False,61.82,True,True
406,2015-05-10T10:00:00.000Z,59.99,True,False,59.99,True,False,57.43,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,39.99,True,True,59.99,True,False,61.82,True,True
407,2015-05-11T10:00:00.000Z,59.99,True,False,59.99,True,False,57.43,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,39.99,True,True,59.99,True,False,61.82,True,True
408,2015-05-11T23:09:19.000Z,59.99,True,False,59.99,True,False,57.43,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,39.99,True,True,59.99,True,False,61.82,True,True
409,2015-05-12T21:26:08.000Z,59.99,True,False,59.99,True,False,57.43,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,39.99,True,True,59.99,True,False,61.82,True,True
410,2015-05-13T08:21:45.000Z,59.99,True,False,59.99,True,False,58.84,True,True,50.34,True,True,50.34,True,True,59.99,True,False,59.99,True,False,,False,False,59.99,True,False,39.99,True,True,59.99,True,False,61.82,True,True
411,2015-05-14T07:49:07.000Z,59.99,True,False,59.99,True,False,58.84,True,True,50.34,True,True,50.34,True,True,59.99,True,False,29.99,True,True,,False,False,59.99,True,False,39.99,True,True,59.99,True,False,61.82,True,True
412,2015-05-15T02:53:25.000Z,59.99,True,False,59.99,True,False,59.12,True,True,51.32,True,True,51.32,True,True,59.99,True,False,29.99,True,True,,False,False,59.99,True,False,39.99,True,True,59.99,True,False,63.06,True,True
